name,latitude,longitude
Bolinao,13.2,123.51667
Bolinao,16.33333,119.88333
Bolina Island,11.5625,119.8679
Bolimompong Point,6.97833,122.28528
Bolila Point,9.5646,122.4806
Bolilao,10.88333,122.73333
Bolilao,10.86222,122.74722
Bolila Island,9.5521,122.4972
Bolilacao,13.41667,123.3
Bolila,6.37167,125.57139
Polihan,9.00667,125.26222
Bo Lico Bay,10.1852,123.2901
Bolicao,9.73444,118.66306
Boliboli,9.3906,122.794
Bolibol,16.58333,120.96667
Bilibol,8.4668,123.803
Bolibayon,9.65194,125.39333
Boliadiong,8.57694,117.52778
Bolho,11.7633,121.8732
Bolho,9.6879,123.152
Bold Point,10.02778,119.14778
Bold Head,10.9844,119.2628
Bold Head,10.5813,119.1229
Bolbugan,10.58333,122.13333
Bolbolon,10.5074,125.1745
Bolbolo,17.3729,120.6019
Bolbolan Creek,9.4185,123.3441
Bolbolala,17.43333,120.63333
Bolbok River,13.81564,121.45613
Bolbok,13.8558,120.6829
Balbog,13.2548,121.2305
Bolboc,14.02074,120.75595
Bolboc,13.98333,120.71667
Bolboc,13.9268,121.1494
Bolboc,13.93779,120.81896
Bolbok,13.88916,120.95741
Bolboc,13.85135,120.12342
Bolboc,13.7743,121.0491
Port Bolay,5.43333,125.45
Bulawin,15.4173,119.9564
Bolaoit,15.93218,120.43073
Bolawen,15.932,120.2287
Bolanon River,10.9194,123.4697
Bolangoan,12.3531,121.2758
Bolaney,16.1198,119.9708
Bolanao,17.41667,121.28333
Bolalo Hill,10.94711,119.23906
Bolalo Bay,10.93472,119.24667
Bulalo,18.5823,120.8172
Bolalacao River,11.48333,125.51667
Bolacan,14.79945,120.94436
Bolaho,11.00083,125.78139
Bolacas River,14.88769,120.66004
Bolac,14.8712,121.1351
Bolabog River,12.96667,123.93333
Bolabog,11.18333,122.56667
Bulabug Point,12.39214,122.46241
Boi,13.3674,121.9375
Bokot Takut Reefs,5.23333,120.33333
Bokod,16.4895,120.8313
Bokod,16.48333,120.78333
Bokiawan,16.81177,121.07304
Bakey,6.9798,118.4721
Bokbok,9.25,124.71667
Bojo River,14.23333,121.45
San Antonio,12.8571,124.0206
Bojo,10.45,124.78333
Bohelebong River,6.52139,122.19028
Bohelebong Channel,6.51833,122.20611
Bohelebong,6.5225,122.19194
Cape Bojeador,18.4916,120.564
Boix Sawmill,13.8717,123.0647
Boho River,10.2079,123.5393
Bohol Sea,9.38444,124.40694
Bohol Agricultural Colony,9.93333,124.26667
Bohol,9.83333,124.16667
Bohol,11.68028,124.51667
Bohol,10.48228,119.8943
Bojo,10.1993,123.5467
Bohol,9.83333,124.16667
Boho,11.3193,124.3434
Bohi Mohea Creek,5.31667,120.15
Bohi Gañgsa,5.3,120.1
Boheson Islets,9.55,125.83333
Bohesegag,6.64306,122.30028
Bohan Island,7.0858,118.4381
Bogui Point,13.7771,123.2944
Bogui,17.2584,121.3472
Bogtosan,12.35,125.01667
Bogton Point,12.23333,121.03333
Bogtong Silag,15.81181,120.28008
Bogtong River,12.25796,124.3652
Bogtong River,12.23334,123.55041
Bogloñgan Island,11.85478,121.32371
Bogtong,18.18333,121.13333
Lomboy Bogtong,16.1958,119.8286
Bogtong,15.75536,120.32899
Bogtong,13.22028,124.01722
Bogtong,13.1624,123.7334
Bugtong,12.8616,124.0962
Bugtong,12.08517,119.94241
Mount Nagtoon,16.1024,119.7828
Bogsokan,9.28298,125.97978
Bograan,13.2217,120.6476
Bog Point,9.26667,118.01667
Bogotban,9.6516,122.6983
Bog-ot,10.9,122.43333
Bogo Shoal,10.21871,123.84771
Bogo River,9.98333,123.4
Bogorangan,7.29778,124.2525
Bogo Point,11.0587,124.0139
Bogonong,13.95,121.18333
Bogong River,9,125.5
Bogo Bay,11.0767,124.0092
Bogo,15.7863,120.68638
Bogo,11.0517,124.0055
Bogo,10.13333,124.16667
Bogo,9.85686,123.56417
Bogo,9.228,123.6677
City of Bogo,11.02886,123.99838
Bognuyan,13.29577,121.86085
Bognog,12.6675,123.93111
Bognao Inlet,12.2,121.01667
Bogñalon,13.15,123.71667
Bogna-Caricaran,13.03333,124.03333
Bogñabong,13.18333,123.65
Bonga,13.1919,123.7293
Bogña,12.9,123.83333
Bugko Point,12.53917,124.80028
Bogio Point,13.4815,120.7146
Bogho,11.76667,124.95
Boghaon,11.2398,124.4836
Bogbog,8.0841,117.0273
Bogbog,5.63167,125.30778
Bagapayong,12.5126,123.4502
Bogao Peak,12.36667,121.21667
Bogan River,7.61667,122.88333
Bugang,10.00625,124.3853
Boton Creek,12.9238,124.0409
Boduiang,11.0828,122.1727
Bodeogan,13.6376,122.9264
Bodega,14.9229,120.47982
Bodbod,7.21139,125.645
Bodbod,5.9055,121.2349
Bodaran Bay,10.8339,121.0654
Boctonadoc,11.8,122.21667
Boctol,9.7671,123.9919
Boctol,9.7181,124.3553
Bocpol Creek,8.4452,123.0167
Bocot Island,11.3253,123.1805
Bocot Hill,16.0751,119.7729
Bocos,16.92646,121.05734
Bocong Hill,17.23231,120.4333
Bacon,13.8568,124.1379
Bococ,16.08333,119.95
Bocno,16.05,120.8
Boclod,13.7,123.51667
Boclod,10.71667,122.26667
Bockiaman,16.91667,121.06667
Bocboc Point,13.9231,121.7036
Bacboc River,15.43722,120.95262
Mount Bocboc,11.2091,122.4263
Bocboc,15.88957,120.26193
Bocboc,13.8732,122.2603
Bocbos,13.6456,120.3762
Bocboc,13.4702,121.929
Bocawi,10.35222,123.84083
Bocaue River,14.76584,120.915
Bocaue,14.79833,120.92611
Bocaue,14.78985,120.94193
Bocator Point,8.04435,123.69161
Bocator Creek,8.04384,123.69127
Bocator,8.04504,123.69158
Boca Reefs,7.7828,123.4909
Boca Point,13.11667,123.05
Bocao Point,11.9926,120.3356
Bocan River,13.86667,124.11667
Bocana Bunglas,11.17139,123.06056
Bocana Bay,13.862,124.4137
Bocana,10.0116,122.7217
Bocana,9.73333,118.7
Bocana,7.58611,124.06639
Bocal Point,11.09201,119.4022
Bocal Bay,11.09366,119.39924
Bocal,14.1401,122.8609
Boca Islets,13.13333,123.05
Port Boca Engaño,12.7894,123.3069
Boco Engaño,12.7873,123.3144
Bocachica,13.11846,122.93857
Bobuatan,13.46667,123.3
Mount Boboyaon,12.4468,125.1734
Boboy,13.81169,120.94283
Bobosawen Point,9.66139,118.39361
Bobosawen,9.65861,118.39444
Boboroen Island,16.3125,119.9221
Boboringan,8.3375,123.5215
Bobontugan River,8.65,124.75
Bobonsoran,13.25,123.58333
Bobon Second,15.65653,120.38119
Bobon River,12.53333,124.55
Bobon First,15.66873,120.38626
Bobon Point,12.53333,124.56667
Bobon Point,11.08382,125.67345
Bobon Point,6.85492,126.34648
Bobonot,16.0008,119.8576
Bonbonon Cove,10.123,124.5655
Bobon Islet,9.58333,125.91667
Bobong Point,10.7677,122.9614
Bobong,7.5,124.3
Bobonaoan River,8.23972,125.61389
Bobonan River,16.1047,120.51069
Bobonan,16.1348,120.5271
Bubon,18.5059,120.5838
Bobon,15.92493,120.44304
Bobon,12.5246,124.5636
Bobon,11.09111,125.67917
Bobon,11.06667,122.76667
Bobon,10.78333,122.38333
Bobon,10.46667,124.76667
Bobon,10.25,125.23333
Bobon,9.22222,126.02806
Bobon,8.99083,125.55861
Bobon,7.51667,126.58333
Bobon,6.86782,126.32838
Bobon,12.45,124.53333
Bobolusan River,12.5647,125.0097
Babolosan,12.5382,124.9989
Bobo Island,7.13139,122.26944
Boboin,14.76512,121.65318
Bobogan Creek,17.81667,121.71667
Bobodo,18.4183,120.6288
Boboan,14.0055,123.2742
Bobo,5.93963,121.26744
Bobao,11.3903,124.5378
Bob,8.28056,123.18278
Bacayao,16.10448,120.58231
Buwaya Point,13.50365,120.97237
Boayan Reef,10.5554,119.1665
Boayan Island,10.5715,119.1448
Boayan Creek,7.35,124.25
Buayan,7.26111,124.52944
Boayahon,12.03886,121.93741
Boayahan,9.70972,124.19278
Boat Rock,10.9234,119.3379
Boars Tusk,14.93333,120.33333
Boang,10.63176,122.5598
Buan,5.1608,120.0426
Boal-Boal Point,6.3422,120.5409
Boalan,6.94806,122.11806
Boal,14,121.11667
Boal,13.986,121.1181
Boagkoan,14.3,121.08333
Boadan,7.5367,126.1472
Boac River,13.4473,121.8137
Boac Creek,10.7824,123.0954
Boac,13.4463,121.84
Boac,12.44417,122.46667
Boac,13.4,121.9
Boaan Island,6.28511,118.07799
Boaan,6.2817,118.07516
Bua,16.269,121.2634
Boa,10.0997,125.6795
Blumentritt,10.6,123.03333
Capal Point,10.54995,119.11977
Bluff Point,10.05,118.71667
Bluff Point,9.91333,118.60583
Bluff Point,9.51667,118.23333
Bluff Point,7.3,122.3
Bluff Point,5.675,125.29111
Balwan,6.20841,124.25669
Mount Bloomfield,10.18611,118.86333
Blit,7.00389,124.22444
Blit,6.93167,124.27528
Blinsung,7.01806,124.18056
Blinsong,6.95,124.23333
Lake Blingkong,6.6501,124.91602
Blingkong,6.58808,124.88951
Mount Blik,6.95917,124.21556
Blasco,11.48333,123
Blangca Rock,9.55,125.86667
Blangca Rock,9.53333,125.86667
Mount Blanco,16.5,121.41667
Blanca River,11.96667,124.9
Blanca Point,18.5385,120.659
Blanca Point,14.4213,120.4901
Blanca Point,11.5671,123.1627
Blanca Point,8.5113,123.05511
Blanca Aurora,11.96444,124.89722
Blake Reef,4.72237,119.21093
Blakael,6.2,124.83333
Blacar,17.00205,121.92404
Black Rocks,6.33333,126.2
Black Rock Point,11.03843,119.32833
Black Rock Pass,12.2976,123.8173
Black Rock,12.2923,123.8217
Black Rock,10.9862,119.2643
Black Rock,10.83333,119.65
Black Rock,10.82716,119.6548
Black Rock,10.16667,118.80611
Black Rock,8.8,119.83333
Black Islet,14.00528,123.78444
Black Head,10.91582,119.2222
Black Cap Mountain,9.28333,118.06667
Biyul,12.71667,123.88333
Biyo,14.8208,122.1744
Biyasong,10.76667,124.78333
Biyancuan Island,13.88333,123.68333
Biyan,13.9513,122.3005
Biyalaso Point,10.38659,118.9811
Biweng,17.25,120.71667
Biwas,14.38914,120.85358
Biwang,6.60592,124.54358
Biwag,17.98333,121.1
Bivouac Point,11.00927,119.36083
Bivouac Point,10.87847,119.32184
Bivouac Point,9.17998,118.3454
Bivouac Island,10.56444,119.71889
Bin Point,6.04861,125.14694
Mount Biubugnan,5.6874,120.816
Biuas River,14.83241,120.6283
Bituñgol,14.88333,121.03333
Bitulok,15.46667,121.31667
Bitulok,15.48333,121.28333
Bitulao,15.81664,120.53336
Bituca River,10.7613,124.5472
Bituca,14.03333,121.11667
Mount Bituan,14.82389,121.25472
Bituagan,17.14944,121.07564
Bituag,15.84153,120.38285
Bito,7.15389,124.27139
Bitu,6.10361,125.29806
Bito River,10.7729,125.0074
Bitoon,11.4617,123.2101
Bitoon,11.3116,123.8815
Bitoon,11.3233,122.6681
Biton,11.23279,123.9993
Bitoon,10.9367,124.4051
Bito-on,10.76222,122.57778
Bitoon,10.3594,123.6149
Bitoon,10.0804,123.4587
Bito-on,9.79028,126.01056
Bitoon,8.3036,122.977
Biton Point,17.75608,122.14772
Bitong,17.18333,120.46667
Bitong,12.6578,123.6127
Biton Bay,12.6095,123.9298
Biton Bay,12.3843,123.7971
Biton,12.75583,123.84778
Biton,12.6111,123.9409
Biton,12.38333,123.76667
Biton,6.17917,125.70167
Bitogan Point,9.8,125.63333
Bitoclan River,10.1677,123.2819
Lake Bito,10.78917,124.97917
Bito,17.4328,121.4877
Bito,16.86667,120.73333
Bito,16.85,121.33333
Bito,16.7,120.51667
Bato,16.61368,120.96564
Bito,11.21667,124.81667
Bito,11.2147,123.7508
Bito,11.058,124.3894
Bito,10.7648,124.9985
Bito,6.50167,125.53778
Bito,6.33778,125.59472
Mount Bitnung,14.98834,120.34363
Bitlingan,16.93333,120.7
Biting Bayan,13.88833,121.29056
Bitinan Island,6.06556,121.45056
Bitin,16.1,120.76667
Bitin,14.11647,121.22194
Bitin,10.91,122.4272
Bitik,14.77497,121.06556
Bitik,13.4851,122.0351
Bitibot,8.56694,123.56528
Bitbitnong,17.3406,120.5114
Bitaugan River,8.86667,126.31667
Bitaugan,9.0604,125.9045
Bitaogan,8.86694,126.31083
Bitaug,9.2943,123.623
Bitaug,8.18333,124.6
Bitaug,8.14583,124.55167
Bitas y Pajo Burgos,10.8789,122.3609
Bitas,14.8967,120.7232
Bitas,10.9,122.38333
Bitas,10.8865,122.0614
Bitas,10.7,122.38333
Bita-oyan,10.95,122.5
Bitaoy,15.4516,119.934
Bitaoy,14.13194,121.52278
Bitaon Reef,11.65,124.8
Bitaog Pasil,10.85,122.6
Bitaog-Gaya,10.8423,122.586
Bitaog Creek,8.36667,124.75
Bitaogan River,12.43495,122.10708
Bitaogan River,6.77382,126.07558
Bitaogan Point,13.7401,124.4004
Bitaogan Point,13.6901,123.8198
Bitaogan Point,12.42434,122.10778
Bitaogan Point,6.77282,126.07528
Bitaogan Creek,11.1721,122.6231
Bitaogan Bay,8.88865,126.32415
Mount Bitaogan,12.4438,122.07544
Bitaogan,13.6924,123.8207
Bitaogan,11.2039,122.6531
Bitaogan,11.1807,122.63
Bitaogan,9.15,125.95
Bitaogan,6.76842,126.07738
Bitaog,13.8388,122.0706
Bitaog,11.8192,121.8824
Bitaog,10.83889,122.61028
Mount Bitanhuan,10.3623,125.0706
Bitanhuan River,10.3475,125.0316
Bitanjuan,10.5955,124.7663
Bitangan,14.25389,120.87833
Bitanagan River,6.97361,126.06526
Bitanagan River,6.95831,126.30908
Bitanagan,6.93901,126.30258
Bitan-ag,5.96114,121.23629
Bitalag,16.9671,120.4625
Bitalag,16.7541,120.3722
Bitanjuan River,10.5997,124.7663
Bitag Grande,17.90244,121.85013
Bitag,16.43333,120.45
Bitag,16.4,120.43333
Bitadton River,11.5031,122.0849
Bitadtun,11.4969,122.08511
Bitabian,16.94593,122.01734
Mount Bita,7.50306,124.29306
Bita Sur,10.73498,122.47647
Bita,10.71667,122.48333
Bita,7.73333,124.23333
Bisucay Island,10.81917,120.97472
Bisucay Channel,10.82583,120.99056
Bisucay,10.81307,120.98289
Bisu Bohan Island,7.1,118.45
Bisu Bintut Island,7.09837,118.42559
Bisong,16.3525,120.8906
Bisocol,16.13804,119.95741
Bislig River,8.22679,126.31552
Bislig Point,13.6355,124.0404
Bislig Bay,8.22637,126.36341
Bislig,13.6403,124.0411
Bislig,11.28333,124.66667
Bislig,11.0725,125.03361
Bislig,8.21528,126.31639
Bislig Airport,8.19781,126.32458
City of Bislig,8.20996,126.30947
Bislian Malaki Creek,14.6422,121.96873
Bislian Point,14.64234,121.97368
Bislian Malaki,14.64321,121.9664
Bislian Munti Creek,14.63762,121.95697
Bislian Munti,14.64,121.95961
Bislian Cove,14.63974,121.96602
Bislian,14.64634,121.9579
Biscom,10.20371,122.86781
Biscayan River,10.04935,124.96478
Mount Biscal,15.266,121.14437
Bisay,12.8638,120.7995
Bisang River,18.17878,121.65623
Bisangol,17.24261,120.47852
Bisang,6.31667,125.65056
Bisal,16.04438,120.45409
Bisagu Creek,18.33929,121.62613
Bisagu,18.3286,121.62941
Birunget,16.58333,120.36667
Birucang,18.4925,121.34944
Biruc,16.13333,121.26667
Birong,9.38333,118.11667
Biroan,12.15857,119.94941
Biri Sur,10.78333,122.38333
Biriran River,12.86667,123.95
Biriran,12.85889,123.95778
Biri Norte,10.78333,122.38333
Birinayan,14.08333,121.01667
Biri Island,12.66806,124.37694
Biri Head,12.69556,124.35583
Biri Channel,12.6264,124.3737
Biri Anchorage,12.63333,124.4
Biria,15.25,120.58333
Biri,12.68333,124.36361
Biri,11.62611,125.13556
Biri,12.66667,124.38333
Bire Maragul River,14.78579,120.67387
Bire Malaiti River,14.81667,120.66667
Bird Rock,10.83898,119.44837
Birbira,15.65994,120.36162
Birauen,11.64944,124.75278
Birat,6.9062,125.7639
Bira-o Point,19.34928,121.53046
Birao Creek,18.2055,121.83495
Biran Creek,7.68885,124.61535
Birac,16.35939,120.65906
Bique,17.2863,120.5257
Bioso,11.68444,124.855
Bioos River,9.4707,123.2034
Bioos,9.4611,123.1793
Biong River,12.33333,123.53333
Biong,13.7695,124.3991
Biong,13.7367,123.0631
Biong,12.3436,123.5202
Biogan River,14.1,121.8
Bioburhan River,9.8,125.45
Bioborhan,9.6913,125.3977
Bio,16.93333,120.43333
Mount Binuluan,17.3329,121.1447
Binutas,13.9439,122.2933
Binupsuc,14.8262,120.5836
Binugtuan Creek,11.3594,122.9379
Binantocan,11.4073,122.8602
Binuntuan Point,11.45,124.88333
Binuntuan,11.43722,124.87944
Binunsalian Bay,9.65139,118.7275
Binuni River,9.36667,125.96667
Binuni Point,8.19722,124.02167
Benoni,8.04611,122.80417
Binungto-an,11.2157,124.83654
Binungan,7.43333,125.2
Binunga,13.39371,121.91764
Binulusan,11.14062,122.38311
Binuluangan Island,11.5182,123.1796
Binuluangan,11.5258,123.1821
Mount Binulauan,17.3101,121.1005
Binulho,10.8092,124.9139
Binulin River,7.06389,125.71278
Binulbulan Island,11.2495,119.6261
Binulasan,14.73159,121.69781
Binukawan,14.6336,120.4315
Binuhay,10.98333,124.53333
Binunangin River,13.327,120.4898
Binuhan,9.1833,123.2596
Binuguit,7.18333,124.25
Binugawan Point,12.1701,125.4957
Binugayan Bay,12.16667,125.48333
Binugao,6.97639,125.47778
Binuclutan,15.2383,120.0156
Binucayan,8.25,125.71667
Binucayan,8.0106,125.8184
Binubusan,13.96947,120.63572
Binobongan,18.23243,121.58279
Binuan River,14.81667,120.21667
Binuan River,9.71667,118.68333
Binuang River,14.15,122.71667
Binuangan River,13.467,120.3139
Binuangan River,14.7167,120.9
Binuangan River,14.511,120.381
Binuangan,14.7175,120.9056
Binuangan,9.22722,125.51444
Binuangan,8.91528,124.78833
Binuangan,8.88528,125.17917
Binuangan,8.5,123.75
Binuangan,8.2663,122.9685
Binuangan,7.51583,122.96139
Binuangan,7.36667,125.85
Binuangan,6.6931,122.0029
Binuangan,8.91667,124.8
Mount Binuang,14.77509,121.55705
Mount Binuang,5.13472,119.95
Binuang,6.52472,125.53528
Binuang,5.98333,121.15
Binuan,9.71667,118.68333
Binoalan,15.9475,120.3196
Binuahan River,6.73333,121.98333
Bintut Island,7.09876,118.42159
Bintun,7.06333,124.34472
Bintuan River,12.0245,120.0478
Bintuan,12.0242,120.054
Bintoulan Island,5.22885,120.63963
Vinto Point,18.8915,121.35
Bintog,14.90299,120.88842
Bintog,7.96667,124.36667
Bintoan,10.96667,124.7
Bintawan,16.57588,121.18764
Bintoulan,5.23453,120.63891
Bintaugan Island,9.1015,118.1323
Bintauan River,16.58038,121.19954
Bintayan,9.2387,123.6302
Bintana,8.0797,123.686
Bintacay,13.4986,121.8768
Bintacan River,17.10503,121.9807
Mount Bintacan,12.795,123.9375
Bintacan,17.10444,121.99854
Binsir,8.75722,124.79333
Binoyoan,13.41667,123.3
Binotongan,10.06667,123.53333
Binosong,13.7089,123.0797
Binoscogan Island,9.84611,125.96694
Binosauan,13.1908,124.2126
Binorong Point,13.6683,124.4158
Binorongan Point,12.71667,124.13333
Binorocbasocan,14.1317,122.9325
Binorhan,9.7901,125.4487
Binoor,12.3082,121.9241
Binoongan,11.5038,124.9279
Bino-ongan,9.26667,123.63333
Binontolan,13.03333,124.18333
Binonoan River,14.7,121.65
Binonoan,14.70451,121.65915
Binoni,9.14667,124.79306
Binoni,8.19306,124.03361
Binongtoan,11.3,125.11667
Binongkalan Point,10.63333,124.0275
Binongkalan,10.63389,124.02333
Binongan River,17.79093,120.78404
Binongan,8.0226,125.9751
Binonga Creek,10.76667,122.96667
Binongaan,12.5958,122.0219
Binongaan,12.5305,122.1241
Binonga,10.7719,122.9817
Binonga,10.7507,122.9891
Estero de Binondo,14.6,120.9667
Binondo,14.6,120.96667
Binon-an,11.3947,123.1426
Binoligan,7.04278,125.00861
Binolho,10.75,125
Biñohon,9.6166,123.1021
Binohañgan,11.6,124.56667
Binogsacan,13.2054,123.5778
Binugawan,12.1768,125.4832
Binog,10.4,124.73333
Binodegahan,13.0614,123.4579
Binokhayan,11.15889,125.19917
Hacienda Binobunan,10.45,123.0006
Binobon,13.6629,122.8358
Binobon,10.98722,124.52722
Binobolang Point,10.40889,124.72333
Binobano Creek,10.83333,123.46667
Binoayan,7.30222,125.34
Bago,16.8491,120.6593
Binmeckeg,16.20534,120.48849
Binmantay,15.98333,120.86667
Binmaley,16.03232,120.26904
Binmaley,16,120.3
Mount Binmaca,16.6816,120.6082
Binlod,9.91845,123.60743
Binloc River,16.11667,120.38333
Binlayan,9.5139,123.3048
Biniuan River,10.944,124.6751
Binitinan River,6.59045,124.781
Binitinan,8.71,124.77556
Binitin,13.39806,120.49222
Binitin,10.61736,123.0438
Binitagan,14.3108,121.2292
Binitayan,13.2945,123.7579
Mount Binitalo,17.5407,120.49113
Biniruan,7.18333,124.16667
Birinayan,14.07126,120.95258
Biniptican Point,14.7427,120.1761
Biniptican Hills,14.76667,120.16667
Binimbingan,6.43904,121.95889
Binilanga River,11.1999,122.3244
Mount Binilanga,11.3205,122.3234
Binikal,7.46667,124.23333
Bini Island,14.84158,122.01537
Binigsian River,9.7036,122.9514
Binigsian Point,9.8363,122.3767
Binig Creek,15.55,120.56667
Binidayan,7.80668,124.16846
Binidayan,7.79213,124.14903
Binicul Creek,9.33333,122.86667
Binicuil River,10.0618,122.8235
Binicuil,10.022,122.8227
Binitigan River,14.8107,120.3016
Binicayat Hill,8.9052,117.5259
Mount Binicayon,14.7244,121.1903
Binibulang,10.4,124.71667
Binibitinan Malaki River,14.87563,121.87311
Binibitinan Munti,14.87731,121.87252
Binibitinan Malaki,14.87373,121.87655
Binibitinan,14.87634,121.87474
Binibihan,11.25,124.71667
Binibihan,11.21194,124.73389
Mount Binhagan,16.79626,121.20114
Binhagan Norte,16.83616,121.21314
Binhagan Sur,16.81656,121.20624
Binguang,17.45893,121.79519
Bingoc,15.9051,120.3122
Mount Bingo,12.18333,125.15
Binongan,17.62737,120.44253
Bingay Point,10.80532,124.03395
Bingig River,10.1,122.86667
Bingao,18.0973,120.6198
Bingay Point,13.06333,124.18944
Bingay Island,13.06667,124.2
Bingay,10.80658,124.02991
Bingawan,11.233,122.5672
Bingawan,11.20762,122.57651
Bingauan,11.0092,122.5197
Binga Point,10.745,119.325
Bingao,18.01667,120.66667
Bingao,17.9509,120.7135
Binacag,17.9396,120.6293
Binga Island,11.1177,119.7502
Bingag Creek,7.13333,125.88333
Bingag,12.66667,120.88333
Bingag,9.62202,123.80372
Bingad Island,9.8,125.48333
Binga Bay,10.7591,119.3084
Mount Binetenan,7.76667,123.9
Bineng,16.5,120.56667
Binduyan Cove,10.01667,119.06667
Binduc River,14.75,120.93333
Bindoy Creek,13.7,120.25
Payabon,9.759,123.1412
Bindolonan,7.88333,124.35
Binday,16.12812,120.45238
Bincoñgan,7.36667,125.75
Bincong,13.27089,121.36352
Bincay River,10.88333,125.01667
Bincay,10.9,125.01667
Bincaon,15.81667,120.38333
Bincalon,13.2701,123.9191
Bincagao,13.1564,123.7154
Bin Bin River,15.9506,121.1873
Binbanan,10.4329,122.5145
Binayusan,9.9882,123.194
Binaybay,13.401,120.3884
Binaybay,13.3792,120.974
Binayan Point,11.13667,119.28306
Binayan,7.9127,123.4394
Binaya-an,12.36494,122.53701
Binay,13.5019,122.5983
Binawawan Mountain,15.1156,120.1565
Binawangan River,14.28333,122.4
Binawangan,14.27963,122.40322
Binatug,16.83333,122.13333
Binaticlan River,12.58333,125.05
Binaticlan Point,12.58333,125.05
Binaticlan,12.578,125.0407
Binalican Island,10.9515,119.7109
Binatanga,11.37351,122.38361
Binatagan,14.0371,122.9067
Binatagan,13.25,123.53333
Binatac Point,11.26827,125.00763
Binatac,10.01667,123.45
Pinatan River,10.7984,119.3474
Binataan Bay,10.8052,119.3517
Binataan,10.79353,119.34223
Binasbas,7.7658,125.7592
Batasan Binasay,14.81667,120.65
Binasaran,17.5935,120.9239
Binacitan,14.87931,120.27193
Binarera Point,13.2986,120.4813
Binarayan Island,12.3,125.38333
Binaratan,18.1702,120.6514
Binapon,9.08194,125.21806
Binaongan River,15.48333,120.6
Binauganan,15.47445,120.60307
Binao-bauan,11.48333,123
Binanwanaan,13.7,123.3
Binanugan,10.9898,122.1377
Binanuan,13.88333,123.7
Binanuahan,12.85,123.98333
Binanuaanan,13.55,123.26667
Binanuaan,14.13333,122.91667
Binano-an,11.19912,122.05191
Binanuaan,10.75,122.25
Binanua-an,10.71667,122.31667
Binantagan Point,12.5525,123.7425
Binansagan,17.56612,121.39475
Biñan River,14.35601,121.09335
Binanigan,10.63455,123.4619
Binangtan Island,12.3626,124.0318
Biñang Second,14.79888,120.93
Biñang First,14.79447,120.92943
Mount Binangonan,14.64605,121.55527
Binangonan,14.4646,121.1929
Binangonan,14.48043,121.20117
Binangkilan,10.83333,122.56667
Binangig,11.4871,122.7914
Binangculan Point,11.22222,119.25528
Binangculan Bay,11.21845,119.25626
Binangbang River,14.77028,120.73917
